Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Gift","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917897/the-gift,3.9,-1,Sport,5.12a,1,70,37.8446,-83.6686
"Are the Pies Fresh?","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917901/are-the-pies-fresh,3.0,-1,Sport,5.12a,2,70110,37.8446,-83.6686
Bloodline,"Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107667764/bloodline,3.6,-1,Trad,5.12-,1,90,37.8446,-83.6686
Gladuator,"Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107195829/gladuator,3.0,-1,Sport,5.12b,1,35,37.8446,-83.6686
"The Approach","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110547559/the-approach,1.9,-1,Trad,"5.12+ R",1,2000,37.8446,-83.6686
"Sacred Geometry","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107667738/sacred-geometry,4.0,-1,Trad,"5.13 PG13",2,80,37.8446,-83.6686
"Straight Edge","Pebble Beach > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105885201/straight-edge,3.2,-1,Sport,5.12a,1,50,37.8588,-83.67163
"Welcome to ol' Kentuck","Pebble Beach > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106292346/welcome-to-ol-kentuck,4.0,-1,Trad,5.13a,1,50,37.8588,-83.67163
Pine,"Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106584364/pine,3.5,-1,Sport,5.12a,1,90,37.7334,-83.6591
"Home Is Where the Heart Is","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106961737/home-is-where-the-heart-is,3.0,-1,Trad,5.12a,1,50,37.7334,-83.6591
"Stay the Hand","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105880953/stay-the-hand,3.3,-1,Sport,5.12a,1,50,37.7334,-83.6591
"Ro Shampo","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105860759/ro-shampo,3.7,-1,Sport,5.12a,1,60,37.7334,-83.6591
"Way Up Yonder","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106037239/way-up-yonder,3.1,-1,Sport,5.12a,2,100,37.7334,-83.6591
"Release the Kraken","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115444031/release-the-kraken,3.3,-1,Sport,5.12-,1,95,37.7334,-83.6591
"Jersey Connection","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045278/jersey-connection,3.3,-1,Sport,5.12b,1,50,37.7334,-83.6591
Tic-Tac-Toe,"Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045283/tic-tac-toe,3.0,-1,Sport,5.12b,1,60,37.7334,-83.6591
"Strevels Gets in Shape","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106233733/strevels-gets-in-shape,3.4,-1,Sport,5.12b,1,90,37.7334,-83.6591
"Science Friction","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116694605/science-friction,3.0,-1,Sport,5.12c,1,70,37.7334,-83.6591
"Wild Gift","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105945822/wild-gift,3.6,-1,Sport,5.12c,1,50,37.7334,-83.6591
"Stay the Hand (Direct Start)","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116601062/stay-the-hand-direct-start,2.0,-1,Sport,5.12c,1,50,37.7334,-83.6591
"Wicked Games","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106062725/wicked-games,4.0,-1,Sport,5.12d,1,85,37.7334,-83.6591
Chunnel,"Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106727781/chunnel,3.0,-1,Sport,5.13a,1,50,37.7334,-83.6591
"The Bulge","Emerald City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114322124/the-bulge,0.0,-1,Sport,5.12a,1,40,37.75195,-83.66364
"Deep Six","Global Village > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106309901/deep-six,3.9,-1,Sport,5.12b,1,110,37.75162,-83.65731
"Crouching Tiger","Pistol Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107989289/crouching-tiger,3.0,-1,Trad,5.12-,1,50,37.86342,-83.67403
"Solar Flare","Pistol Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110189042/solar-flare,4.0,-1,Trad,"5.12b PG13",2,115,37.86342,-83.67403
"Hidden Dragon","Pistol Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107989299/hidden-dragon,4.0,-1,Trad,5.12c,1,50,37.86342,-83.67403
"Stranger Than Paradise","Blackburn Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870787/stranger-than-paradise,3.0,-1,Trad,5.12c,1,30,37.87572,-83.70343
"Glory Be","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107857060/glory-be,3.4,-1,Sport,5.12a,1,80,37.8029,-83.5762
"Hardcore Jollies","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105868713/hardcore-jollies,2.6,-1,Sport,5.12a,1,50,37.8029,-83.5762
"Frugal Chariot","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106599342/frugal-chariot,3.0,-1,Sport,"5.12a PG13",1,90,37.8029,-83.5762
"Go Easy Billy Clyde!","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106282988/go-easy-billy-clyde,3.3,-1,Sport,5.12a,1,75,37.8029,-83.5762
"Orange Juice","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106599268/orange-juice,3.9,-1,Sport,5.12c,1,90,37.8029,-83.5762
Seppuku,"Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106599306/seppuku,3.0,-1,Sport,"5.12d PG13",1,80,37.8029,-83.5762
"Appalachian Spring","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106599327/appalachian-spring,3.8,-1,Sport,5.13a,1,80,37.8029,-83.5762
"What's Right with the Underling","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108383761/whats-right-with-the-underling,3.0,-1,Sport,5.12a,1,90,37.81596,-83.58104
"Grunge Face","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108144688/grunge-face,0.5,-1,Sport,5.12a,1,70,37.81596,-83.58104
"The Learning Curve","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107621628/the-learning-curve,3.3,-1,Trad,5.12a,1,35,37.81596,-83.58104
"Soul Ram","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107389163/soul-ram,3.7,-1,Sport,5.12b,1,100,37.81596,-83.58104
"The Rifleman","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111400357/the-rifleman,3.0,-1,Sport,5.12b/c,1,70,37.81596,-83.58104
"Silently Does the Sun Shine","Eastern Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107667743/silently-does-the-sun-shine,4.0,-1,Trad,"5.14a PG13",1,110,37.81596,-83.58104
"Campfire Crank","Wall of Denial > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106282950/campfire-crank,3.0,-1,Sport,5.12a,1,45,37.82476,-83.54807
"Wild Yet Tasty","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105943552/wild-yet-tasty,3.1,-1,Sport,5.12a,1,55,37.81449,-83.66388
"Too Many Puppies","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105893624/too-many-puppies,3.6,-1,Sport,5.12a,1,60,37.81449,-83.66388
Infectious,"Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106169612/infectious,3.4,-1,Sport,5.12b,1,45,37.81449,-83.66388
"Sex Farm","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106146866/sex-farm,3.7,-1,Sport,5.12b,1,50,37.81449,-83.66388
"Mercy the Huff","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045269/mercy-the-huff,3.9,-1,Sport,5.12b,1,80,37.81449,-83.66388
"Stunning the Hog","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106146849/stunning-the-hog,3.8,-1,Sport,5.12d,1,45,37.81449,-83.66388
"The Dinosaur","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106325136/the-dinosaur,3.7,-1,Sport,5.12d,1,70,37.81449,-83.66388
"Table of Colors","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106304964/table-of-colors,3.9,-1,Sport,5.13a,1,80,37.81449,-83.66388
"Table of Colors Direct","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107081591/table-of-colors-direct,4.0,-1,Sport,5.13b,1,60,37.81449,-83.66388
Nicorette,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106594004/nicorette,3.4,-1,Sport,5.12a,1,60,37.8159,-83.66918
"Nothing for Now","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107195890/nothing-for-now,1.7,-1,Sport,5.12a,1,70,37.8159,-83.66918
"Gung Ho","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891685/gung-ho,3.7,-1,Sport,5.12b,1,60,37.8159,-83.66918
"The Reliquary","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045291/the-reliquary,3.6,-1,Sport,5.12b,1,60,37.8159,-83.66918
"Forearm Follies (2nd anchor)","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110229109/forearm-follies-2nd-anchor,3.9,-1,Sport,5.12b,1,100,37.8159,-83.66918
"Tissue Tiger","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870261/tissue-tiger,3.6,-1,Sport,5.12b,1,70,37.8159,-83.66918
"Super Slab","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106593331/super-slab,3.6,-1,Sport,5.12c,1,90,37.8159,-83.66918
"Thirsting Skull (closed)","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891694/thirsting-skull-closed,4.0,-1,Sport,5.12c,1,60,37.8159,-83.66918
Mule,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106594009/mule,3.7,-1,Sport,5.12c,1,90,37.8159,-83.66918
"The Legend","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106053943/the-legend,3.6,-1,Sport,5.13b,1,90,37.8159,-83.66918
Nagypapa,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106053937/nagypapa,3.7,-1,Sport,5.13d,1,60,37.8159,-83.66918
Twinkie,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106132213/twinkie,3.9,-1,Sport,5.12a,1,80,37.84495,-83.64369
"Luck's Up","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108255400/lucks-up,3.0,-1,Sport,5.12b,1,65,37.84495,-83.64369
Phantasia,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106333594/phantasia,3.7,-1,Sport,5.12d,1,90,37.84495,-83.64369
"Magnum Opus","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107250844/magnum-opus,3.1,-1,Sport,5.12a,1,90,37.73372,-83.63884
Delicatessen,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108867060/delicatessen,3.5,-1,Sport,5.12a/b,1,85,37.73372,-83.63884
Abiyoyo,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106978712/abiyoyo,3.8,-1,Sport,5.12b,1,95,37.73372,-83.63884
Galunlati,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106333606/galunlati,3.5,-1,Sport,5.12b,1,95,37.73372,-83.63884
"Summer Sunshine","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107387111/summer-sunshine,3.1,-1,Sport,5.12b,1,95,37.73372,-83.63884
"Super Best Friends","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106852348/super-best-friends,3.7,-1,Sport,5.12b,1,95,37.73372,-83.63884
Mirage,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107331394/mirage,3.7,-1,Sport,5.12c,1,95,37.73372,-83.63884
"So Long Mr. Petey","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108434413/so-long-mr-petey,2.9,-1,Sport,5.12c,1,70,37.73372,-83.63884
"Urban Voodoo","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109553082/urban-voodoo,2.0,-1,Sport,5.13a,1,95,37.73372,-83.63884
"Bundle of Joy","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109553099/bundle-of-joy,4.0,-1,Sport,5.13a,1,90,37.73372,-83.63884
Helios,"The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112574093/helios,3.0,-1,Sport,5.13+,1,85,37.73372,-83.63884
Cheetah,"The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575806/cheetah,2.8,-1,Sport,5.12a/b,1,40,37.73169,-83.63221
"Flying J","The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369661/flying-j,2.0,-1,Trad,5.12b,1,80,37.73169,-83.63221
Continental,"Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107374670/continental,2.7,-1,Sport,5.12a,1,50,37.72324,-83.62607
"Suppress the Rage","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106574070/suppress-the-rage,3.4,-1,Sport,5.12a,1,50,37.72324,-83.62607
"Cottonmouth (a.k.a. Boom-Slang)","Tectonic Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111223306/cottonmouth-aka-boom-slang,2.2,-1,Sport,5.12b,1,,37.7301,-83.6318
"Ball and Chain","Tectonic Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113600344/ball-and-chain,3.0,-1,Sport,5.12b,1,45,37.7301,-83.6318
"Posse Whipped","Indy Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107238445/posse-whipped,2.3,-1,Sport,5.12a,1,60,37.7282,-83.6353
Stretcherous,"Indy Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106123658/stretcherous,2.3,-1,Sport,5.12b,1,40,37.7282,-83.6353
"Drop the Hammer","Indy Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861171/drop-the-hammer,2.0,-1,Sport,5.12c,1,80,37.7282,-83.6353
"Budda Slept","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239466/budda-slept,2.5,-1,Trad,5.12a,1,100,37.73135,-83.63397
"Immaculate Deception","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106255347/immaculate-deception,2.9,-1,Sport,5.12a,1,95,37.73135,-83.63397
"Blue Collar","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107360960/blue-collar,2.8,-1,Sport,5.12b,1,60,37.73135,-83.63397
"Hoosier Boys","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106235349/hoosier-boys,2.0,-1,Sport,5.12b,1,80,37.73135,-83.63397
Cruxifixion,"The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106603960/cruxifixion,2.0,-1,Sport,5.12,1,90,37.73135,-83.63397
"Triple Sec aka Fifty Bucks","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106193281/triple-sec-aka-fifty-bucks,3.9,-1,Sport,5.12d,1,95,37.73135,-83.63397
"Jesus Wept","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106333601/jesus-wept,3.9,-1,Sport,5.12d,1,95,37.73135,-83.63397
"Peace Frog","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106602941/peace-frog,3.2,-1,Sport,5.12d,1,60,37.73135,-83.63397
"Atlas Shrugged","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110726339/atlas-shrugged,4.0,-1,Sport,5.12d,1,80,37.73135,-83.63397
"Name Dropper","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108092260/name-dropper,3.6,-1,Sport,5.13a,1,70,37.73135,-83.63397
"Prometheus Unbound","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575798/prometheus-unbound,3.9,-1,Sport,5.13a,1,100,37.73135,-83.63397
"Cosmic Trigger","Inner Sanctum > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106603157/cosmic-trigger,3.4,-1,Sport,5.12b,1,80,37.73203,-83.63337
Expresso,"The Bowling Alley > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203392/expresso,2.3,-1,Sport,5.12a,1,40,37.7212,-83.62513
"Ohio Arts","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204390/ohio-arts,1.8,-1,Sport,5.12a,1,25,37.73288,-83.63751
Babyface,"Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108192516/babyface,3.6,-1,Sport,5.12b,1,100,37.732,-83.64195
Iniquity,"Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106586316/iniquity,3.7,-1,Sport,5.12b,1,90,37.732,-83.64195
"The Crucible","Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107379996/the-crucible,3.6,-1,Sport,5.12c,1,80,37.732,-83.64195
Vortex,"Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111716896/vortex,3.3,-1,Sport,5.12c,1,80,37.732,-83.64195
"Cell Block Six","Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106586323/cell-block-six,3.9,-1,Sport,5.12c,1,80,37.732,-83.64195
Tapeworm,"Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106603013/tapeworm,4.0,-1,Sport,5.12d,1,80,37.732,-83.64195
"A Farewell to Arms","Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111219814/a-farewell-to-arms,3.8,-1,Sport,5.13a,1,80,37.732,-83.64195
Shiva,"Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111204592/shiva,4.0,-1,Sport,5.13b,1,80,37.732,-83.64195
"Trouble in Paradise","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111170609/trouble-in-paradise,3.6,-1,Sport,5.12a,1,95,37.73135,-83.63968
Glide,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107123653/glide,2.0,-1,Sport,5.12a,1,45,37.73135,-83.63968
"Flying Serpents","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203325/flying-serpents,2.7,-1,Sport,5.12a,1,65,37.73135,-83.63968
"The Warrior's Path","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112780131/the-warriors-path,4.0,-1,Sport,5.12c,1,70,37.73135,-83.63968
Zendebad,"Persepolis > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106603146/zendebad,3.0,-1,Sport,5.13a,1,60,37.72952,-83.64002
"The Handout","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107297174/the-handout,3.1,-1,Sport,5.12a,1,30,37.7275,-83.6278
"Beef Stick","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204361/beef-stick,2.5,-1,Sport,5.12a,1,65,37.73468,-83.63843
"Double Stuff","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204346/double-stuff,1.0,-1,Sport,5.12a,2,90,37.73468,-83.63843
"The Hunt For Red's October","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110879684/the-hunt-for-reds-october,3.5,-1,Sport,5.12d,1,90,37.73468,-83.63843
"Child of the Earth","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113733412/child-of-the-earth,4.0,-1,Sport,5.12a,1,60,37.734,-83.64101
"Flash Point","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116615287/flash-point,3.0,-1,Trad,5.12-,1,45,37.734,-83.64101
Freakn'Deacon,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111597112/freakndeacon,3.0,-1,Sport,5.12a,1,65,37.73348,-83.63984
"Thugged Out Since Cub Scouts","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113882546/thugged-out-since-cub-scouts,2.0,-1,Sport,5.12b,1,60,37.73348,-83.63984
"Flesh Wound","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107374324/flesh-wound,3.0,-1,Sport,5.12b,1,75,37.73348,-83.63984
Bullfighter,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107060475/bullfighter,3.4,-1,Sport,5.12b,1,65,37.73348,-83.63984
Reload,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107156644/reload,3.5,-1,Sport,5.12c,1,70,37.73348,-83.63984
"Stems and Seeds","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108885373/stems-and-seeds,2.2,-1,TR,5.12a,1,25,37.7351,-83.6371
